incident_id,country,state_name,year,month,bias_desc,offense_name
5266,Europe,Russian Federation,2018,11,Gender-based hate crime,Violent attacks against people
5267,Europe,Italy,2018,01,Anti-Semitic hate crime,Attacks against property
5268,Europe,Kyrgyzstan,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5269,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5270,Europe,Italy,2018,02,Anti-Roma hate crime,Threats
5271,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5272,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5273,Europe,Russian Federation,2018,04,Gender-based hate crime,Violent attacks against people
5274,Europe,Italy,2018,02,Racist and xenophobic hate crime,Threats
5275,Europe,Kyrgyzstan,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5276,Europe,Canada,2018,02,Anti-Semitic hate crime,Threats
5277,Europe,Russian Federation,2018,06,Gender-based hate crime,Violent attacks against people
5278,Europe,Austria,2018,01,Anti-Muslim hate crime,Violent attacks against people
5279,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5280,Europe,Italy,2018,02,Racist and xenophobic hate crime,Attacks against property
5281,Europe,Kyrgyzstan,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5282,Europe,Italy,2018,02,Racist and xenophobic hate crime,Attacks against property
5283,Europe,Russian Federation,2018,03,Gender-based hate crime,Threats
5284,Europe,Italy,2018,03,Anti-Muslim hate crime,Attacks against property
5285,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5286,Europe,Poland,2018,05,Anti-Christian hate crime,Attacks against property
5287,Europe,Canada,2018,11,Anti-Semitic hate crime,Threats
5288,Europe,Canada,2018,11,Anti-Semitic hate crime,Threats
5289,Europe,Italy,2018,03,Racist and xenophobic hate crime,Threats
5290,Europe,Russian Federation,2018,04,Gender-based hate crime,Threats
5291,Europe,Kyrgyzstan,2018,03,Anti-LGBTI hate crime,Threats
5292,Europe,Italy,2018,04,Racist and xenophobic hate crime,Attacks against property
5293,Europe,Canada,2018,11,Anti-Semitic hate crime,Threats
5294,Europe,Turkey,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5295,Europe,Italy,2018,04,Racist and xenophobic hate crime,Attacks against property
5296,Europe,Russian Federation,2018,09,Gender-based hate crime,Violent attacks against people
5297,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5298,Europe,Canada,2018,12,Anti-Semitic hate crime,Threats
5299,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5300,Europe,Italy,2018,05,Racist and xenophobic hate crime,Attacks against property
5301,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5302,Europe,Turkey,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5303,Europe,Kyrgyzstan,2018,07,Anti-LGBTI hate crime,Threats
5304,Europe,Canada,2018,12,Anti-Semitic hate crime,Threats
5305,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5306,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5307,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5308,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5309,Europe,Russian Federation,2018,03,Gender-based hate crime,Violent attacks against people
5310,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5311,Europe,Canada,2018,02,Anti-Semitic hate crime,Violent attacks against people
5312,Europe,Italy,2018,05,Racist and xenophobic hate crime,Threats
5313,Europe,Poland,2018,05,Anti-Christian hate crime,Attacks against property
5314,Europe,Kyrgyzstan,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5315,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5316,Europe,Canada,2018,06,Anti-Semitic hate crime,Violent attacks against people
5317,Europe,Austria,2018,03,Anti-Muslim hate crime,Attacks against property
5318,Europe,Italy,2018,06,Racist and xenophobic hate crime,Attacks against property
5319,Europe,Turkey,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5320,Europe,Russian Federation,2018,06,Anti-Muslim hate crime,Threats
5320,Europe,Russian Federation,2018,06,Gender-based hate crime,Threats
5321,Europe,Italy,2018,07,Racist and xenophobic hate crime,Attacks against property
5322,Europe,Austria,2018,04,Anti-Muslim hate crime,Attacks against property
5323,Europe,Kyrgyzstan,2018,12,Anti-LGBTI hate crime,Threats
5324,Europe,Poland,2018,06,Anti-Christian hate crime,Attacks against property
5325,Europe,Italy,2018,08,Racist and xenophobic hate crime,Attacks against property
5326,Europe,Austria,2018,04,Anti-Muslim hate crime,Attacks against property
5327,Europe,Austria,2018,04,Anti-Muslim hate crime,Attacks against property
5328,Europe,Italy,2018,08,Racist and xenophobic hate crime,Violent attacks against people
5328,Europe,Italy,2018,08,Anti-Roma hate crime,Violent attacks against people
5329,Europe,France,2018,05,Racist and xenophobic hate crime,Threats
5329,Europe,France,2018,05,Anti-Muslim hate crime,Threats
5330,Europe,Austria,2018,05,Anti-Muslim hate crime,Attacks against property
5331,Europe,Georgia,2018,01,Anti-LGBTI hate crime,Threats
5332,Europe,Austria,2018,05,Anti-Muslim hate crime,Attacks against property
5333,Europe,Russian Federation,2018,07,Gender-based hate crime,Violent attacks against people
5334,Europe,Turkey,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5335,Europe,Georgia,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5336,Europe,Turkey,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5337,Europe,Georgia,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5338,Europe,Austria,2018,07,Anti-Muslim hate crime,Threats
5339,Europe,Turkey,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5340,Europe,Greece,2018,06,Racist and xenophobic hate crime,Violent attacks against people
5341,Europe,Georgia,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5342,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5343,Europe,Greece,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5344,Europe,Turkey,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5345,Europe,Georgia,2018,02,Anti-LGBTI hate crime,Threats
5346,Europe,Austria,2018,07,Anti-Muslim hate crime,Violent attacks against people
5347,Europe,Kyrgyzstan,2018,11,Anti-LGBTI hate crime,Threats
5348,Europe,Austria,2018,07,Anti-Muslim hate crime,Attacks against property
5349,Europe,Georgia,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5350,Europe,Austria,2018,08,Anti-Muslim hate crime,Attacks against property
5351,Europe,Turkey,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5352,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5353,Europe,Austria,2018,09,Anti-Muslim hate crime,Violent attacks against people
5354,Europe,Italy,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5354,Europe,Italy,2018,05,Anti-Roma hate crime,Violent attacks against people
5355,Europe,Sweden,2018,06,Anti-LGBTI hate crime,Threats
5356,Europe,Georgia,2018,03,Anti-LGBTI hate crime,Threats
5357,Europe,Austria,2018,09,Anti-Muslim hate crime,Violent attacks against people
5358,Europe,Sweden,2018,09,Anti-LGBTI hate crime,Threats
5359,Europe,Georgia,2018,,Anti-LGBTI hate crime,Threats
5360,Europe,Italy,2018,07,Racist and xenophobic hate crime,Violent attacks against people
5360,Europe,Italy,2018,07,Anti-Roma hate crime,Violent attacks against people
5361,Europe,Austria,2018,09,Anti-Muslim hate crime,Attacks against property
5362,Europe,Sweden,2018,10,Anti-LGBTI hate crime,Threats
5363,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5364,Europe,Georgia,2018,05,Anti-LGBTI hate crime,Threats
5365,Europe,Sweden,2018,06,Anti-LGBTI hate crime,Threats
5366,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5367,Europe,Georgia,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5368,Europe,Sweden,2018,08,Racist and xenophobic hate crime,Threats
5368,Europe,Sweden,2018,08,Anti-LGBTI hate crime,Threats
5369,Europe,Sweden,2018,01,Anti-LGBTI hate crime,Threats
5370,Europe,Georgia,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5371,Europe,Russian Federation,2018,06,Racist and xenophobic hate crime,Violent attacks against people
5372,Europe,Sweden,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5373,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5374,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5375,Europe,Sweden,2018,05,Anti-LGBTI hate crime,Threats
5376,Europe,Turkey,2018,05,Anti-Muslim hate crime,Attacks against property
5377,Europe,Sweden,2018,05,Anti-LGBTI hate crime,Attacks against property
5378,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5379,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5380,Europe,Russian Federation,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5381,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5382,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5383,Europe,Sweden,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5384,Europe,Georgia,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5385,Europe,Austria,2018,11,Anti-Muslim hate crime,Attacks against property
5386,Europe,Sweden,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5387,Europe,Canada,2018,06,Anti-Semitic hate crime,Violent attacks against people
5388,Europe,Turkey,2018,12,Racist and xenophobic hate crime,Violent attacks against people
5389,Europe,Georgia,2018,,Anti-LGBTI hate crime,Violent attacks against people
5390,Europe,Poland,2018,07,Anti-Christian hate crime,Attacks against property
5391,Europe,Georgia,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5392,Europe,Turkey,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5393,Europe,Canada,2018,07,Anti-Semitic hate crime,Violent attacks against people
5394,Europe,Georgia,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5395,Europe,Canada,2018,10,Anti-Semitic hate crime,Violent attacks against people
5396,Europe,Canada,2018,11,Anti-Semitic hate crime,Violent attacks against people
5397,Europe,Canada,2018,01,Anti-Semitic hate crime,Attacks against property
5398,Europe,Canada,2018,01,Anti-Semitic hate crime,Attacks against property
5399,Europe,Canada,2018,01,Anti-Semitic hate crime,Attacks against property
5400,Europe,Canada,2018,02,Racist and xenophobic hate crime,Attacks against property
5401,Europe,Canada,2018,03,Anti-Semitic hate crime,Attacks against property
5402,Europe,Canada,2018,04,Racist and xenophobic hate crime,Attacks against property
5403,Europe,Canada,2018,04,Racist and xenophobic hate crime,Attacks against property
5403,Europe,Canada,2018,04,Anti-Semitic hate crime,Attacks against property
5404,Europe,Canada,2018,04,Racist and xenophobic hate crime,Attacks against property
5405,Europe,Canada,2018,04,Anti-Semitic hate crime,Attacks against property
5406,Europe,Canada,2018,04,Anti-Semitic hate crime,Attacks against property
5407,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5408,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5409,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5410,Europe,Austria,2018,11,Anti-Muslim hate crime,Attacks against property
5411,Europe,Austria,2018,11,Anti-Muslim hate crime,Attacks against property
5412,Europe,Italy,2018,12,Racist and xenophobic hate crime,Violent attacks against people
5412,Europe,Italy,2018,12,Anti-Roma hate crime,Violent attacks against people
5413,Europe,Austria,2018,12,Anti-Muslim hate crime,Threats
5414,Europe,Spain,2018,12,Anti-Christian hate crime,Attacks against property
5415,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5416,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5417,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5418,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5419,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5420,Europe,Poland,2018,08,Anti-Christian hate crime,Attacks against property
5421,Europe,Spain,2018,01,Anti-Semitic hate crime,Attacks against property
5422,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5423,Europe,Russian Federation,2018,08,Racist and xenophobic hate crime,Violent attacks against people
5424,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5425,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5425,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5426,Europe,Russian Federation,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5427,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5428,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5428,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5429,Europe,Spain,2018,01,Anti-Muslim hate crime,Attacks against property
5430,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5431,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5432,Europe,Poland,2018,08,Anti-Christian hate crime,Attacks against property
5433,Europe,Russian Federation,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5434,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5435,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5436,Europe,Russian Federation,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5437,Europe,Austria,2018,09,Anti-Muslim hate crime,Attacks against property
5438,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5439,Europe,Poland,2018,09,Anti-Christian hate crime,Attacks against property
5440,Europe,Spain,2018,02,Anti-Christian hate crime,Threats
5441,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5442,Europe,Russian Federation,2018,10,Racist and xenophobic hate crime,Violent attacks against people
5443,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5443,Europe,Canada,2018,05,Anti-Semitic hate crime,Attacks against property
5444,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5445,Europe,Croatia,2018,10,Racist and xenophobic hate crime,Violent attacks against people
5446,Europe,Canada,2018,05,Racist and xenophobic hate crime,Attacks against property
5447,Europe,Italy,2018,08,Racist and xenophobic hate crime,Attacks against property
5447,Europe,Italy,2018,08,Anti-Muslim hate crime,Attacks against property
5448,Europe,Russian Federation,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5449,Europe,Canada,2018,06,Racist and xenophobic hate crime,Attacks against property
5450,Europe,Italy,2018,09,Racist and xenophobic hate crime,Attacks against property
5450,Europe,Italy,2018,09,Anti-Christian hate crime,Attacks against property
5451,Europe,Canada,2018,06,Racist and xenophobic hate crime,Attacks against property
5452,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5453,Europe,Italy,2018,09,Racist and xenophobic hate crime,Threats
5454,Europe,Austria,2018,01,Anti-Muslim hate crime,Attacks against property
5455,Europe,Canada,2018,06,Racist and xenophobic hate crime,Attacks against property
5456,Europe,Croatia,2018,09,Racist and xenophobic hate crime,Threats
5457,Europe,Austria,2018,04,Anti-Muslim hate crime,Attacks against property
5458,Europe,Austria,2018,10,Anti-Muslim hate crime,Attacks against property
5459,Europe,Canada,2018,06,Racist and xenophobic hate crime,Attacks against property
5460,Europe,Canada,2018,06,Racist and xenophobic hate crime,Attacks against property
5461,Europe,Austria,2018,12,Anti-Muslim hate crime,Attacks against property
5462,Europe,Italy,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5463,Europe,Spain,2018,03,Anti-Semitic hate crime,Attacks against property
5464,Europe,Italy,2018,09,Racist and xenophobic hate crime,Attacks against property
5465,Europe,Croatia,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5466,Europe,Canada,2018,07,Racist and xenophobic hate crime,Attacks against property
5467,Europe,Italy,2018,09,Racist and xenophobic hate crime,Threats
5467,Europe,Italy,2018,09,Anti-Roma hate crime,Threats
5468,Europe,Croatia,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5469,Europe,Spain,2018,03,Anti-Semitic hate crime,Attacks against property
5470,Europe,Canada,2018,07,Racist and xenophobic hate crime,Attacks against property
5471,Europe,Canada,2018,07,Anti-Semitic hate crime,Attacks against property
5472,Europe,Poland,2018,09,Anti-Christian hate crime,Attacks against property
5473,Europe,Italy,2018,10,Racist and xenophobic hate crime,Attacks against property
5473,Europe,Italy,2018,10,Anti-Christian hate crime,Attacks against property
5474,Europe,France,2018,01,Anti-Christian hate crime,Attacks against property
5475,Europe,Croatia,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5476,Europe,France,2018,,Anti-Christian hate crime,Attacks against property
5477,Europe,Canada,2018,07,Anti-Semitic hate crime,Threats
5478,Europe,Italy,2018,10,Racist and xenophobic hate crime,Attacks against property
5479,Europe,Italy,2018,10,Racist and xenophobic hate crime,Threats
5480,Europe,Poland,2018,09,Anti-Christian hate crime,Attacks against property
5481,Europe,Canada,2018,07,Racist and xenophobic hate crime,Attacks against property
5481,Europe,Canada,2018,07,Anti-Semitic hate crime,Attacks against property
5482,Europe,France,2018,01,Anti-Christian hate crime,Attacks against property
5483,Europe,Italy,2018,12,Racist and xenophobic hate crime,Attacks against property
5484,Europe,Russian Federation,2018,02,Anti-Christian hate crime,Violent attacks against people
5485,Europe,Croatia,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5486,Europe,Poland,2018,10,Anti-Christian hate crime,Attacks against property
5487,Europe,Italy,2018,12,Anti-Semitic hate crime,Attacks against property
5488,Europe,France,2018,01,Anti-Christian hate crime,Attacks against property
5489,Europe,Canada,2018,07,Anti-Semitic hate crime,Threats
5490,Europe,Croatia,2018,07,Racist and xenophobic hate crime,Violent attacks against people
5491,Europe,Canada,2018,07,Anti-Semitic hate crime,Attacks against property
5492,Europe,Italy,2018,02,Racist and xenophobic hate crime,Violent attacks against people
5493,Europe,Croatia,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5494,Europe,France,2018,01,Racist and xenophobic hate crime,Attacks against property
5494,Europe,France,2018,01,Anti-Christian hate crime,Attacks against property
5495,Europe,Canada,2018,08,Racist and xenophobic hate crime,Attacks against property
5496,Europe,Italy,2018,02,Racist and xenophobic hate crime,Threats
5497,Europe,Poland,2018,10,Anti-Christian hate crime,Attacks against property
5498,Europe,France,2018,01,Anti-Christian hate crime,Threats
5499,Europe,Croatia,2018,05,Racist and xenophobic hate crime,Attacks against property
5500,Europe,Italy,2018,02,Racist and xenophobic hate crime,Threats
5501,Europe,France,2018,01,Anti-Christian hate crime,Attacks against property
5502,Europe,Italy,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5503,Europe,Italy,2018,04,Anti-Muslim hate crime,Violent attacks against people
5504,Europe,Poland,2018,11,Anti-Christian hate crime,Attacks against property
5505,Europe,Italy,2018,04,Racist and xenophobic hate crime,Threats
5506,Europe,Croatia,2018,11,Racist and xenophobic hate crime,Attacks against property
5507,Europe,Italy,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5508,Europe,Croatia,2018,12,Racist and xenophobic hate crime,Attacks against property
5509,Europe,Italy,2018,06,Anti-Muslim hate crime,Attacks against property
5510,Europe,Croatia,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5510,Europe,Croatia,2018,09,Anti-Roma hate crime,Violent attacks against people
5511,Europe,Italy,2018,06,Racist and xenophobic hate crime,Violent attacks against people
5512,Europe,Poland,2018,12,Anti-Christian hate crime,Attacks against property
5513,Europe,Turkey,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5514,Europe,Spain,2018,03,Anti-Christian hate crime,Threats
5515,Europe,Spain,2018,03,Anti-Christian hate crime,Attacks against property
5516,Europe,Spain,2018,04,Anti-Christian hate crime,Attacks against property
5517,Europe,Spain,2018,09,Anti-Christian hate crime,Attacks against property
5518,Europe,Spain,2018,09,Anti-Christian hate crime,Attacks against property
5519,Europe,Spain,2018,09,Anti-Christian hate crime,Attacks against property
5520,Europe,Spain,2018,10,Anti-Muslim hate crime,Attacks against property
5521,Europe,Spain,2018,11,Anti-Christian hate crime,Attacks against property
5522,Europe,Austria,2018,,Racist and xenophobic hate crime,Violent attacks against people
5523,Europe,Austria,2018,,Racist and xenophobic hate crime,Violent attacks against people
5524,Europe,Austria,2018,,Anti-LGBTI hate crime,Violent attacks against people
5525,Europe,Austria,2018,,Racist and xenophobic hate crime,Attacks against property
5526,Europe,Ukraine,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5527,Europe,Italy,2018,06,Racist and xenophobic hate crime,Threats
5528,Europe,Italy,2018,06,Racist and xenophobic hate crime,Threats
5529,Europe,Italy,2018,06,Racist and xenophobic hate crime,Threats
5530,Europe,Italy,2018,06,Racist and xenophobic hate crime,Threats
5530,Europe,Italy,2018,06,Anti-Muslim hate crime,Threats
5531,Europe,Ukraine,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5532,Europe,Ukraine,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5533,Europe,Italy,2018,07,Racist and xenophobic hate crime,Threats
5533,Europe,Italy,2018,07,Anti-Muslim hate crime,Threats
5534,Europe,Italy,2018,07,Racist and xenophobic hate crime,Threats
5535,Europe,Italy,2018,07,Racist and xenophobic hate crime,Threats
5536,Europe,Italy,2018,07,Racist and xenophobic hate crime,Threats
5537,Europe,Italy,2018,07,Racist and xenophobic hate crime,Threats
5538,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5539,Europe,Ukraine,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5540,Europe,Italy,2018,08,Racist and xenophobic hate crime,Violent attacks against people
5541,Europe,Italy,2018,08,Racist and xenophobic hate crime,Violent attacks against people
5542,Europe,Ukraine,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5543,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5544,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5545,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5546,Europe,Italy,2018,10,Racist and xenophobic hate crime,Violent attacks against people
5547,Europe,Italy,2018,10,Racist and xenophobic hate crime,Violent attacks against people
5548,Europe,Italy,2018,10,Racist and xenophobic hate crime,Violent attacks against people
5549,Europe,Ukraine,2018,03,Gender-based hate crime,Violent attacks against people
5550,Europe,Italy,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5551,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5552,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5553,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5554,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5555,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Attacks against property
5556,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Threats
5557,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5558,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5559,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Threats
5560,Europe,Ukraine,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5561,Europe,Ukraine,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5562,Europe,Ukraine,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5563,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5564,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5565,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5566,Europe,Ukraine,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5567,Europe,Ukraine,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5568,Europe,Ukraine,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5569,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5570,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5571,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5572,Europe,Ukraine,2018,06,Gender-based hate crime,Violent attacks against people
5572,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5573,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5574,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5575,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5576,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5577,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5578,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5579,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5580,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5581,Europe,France,2018,02,Anti-Christian hate crime,Attacks against property
5582,Europe,France,2018,,Anti-Christian hate crime,Violent attacks against people
5583,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5584,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5585,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5586,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5587,Europe,Ukraine,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5588,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5589,Europe,Ukraine,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5590,Europe,Ukraine,2018,03,Anti-LGBTI hate crime,Threats
5591,Europe,Ukraine,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5592,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5593,Europe,Ukraine,2018,08,Racist and xenophobic hate crime,Violent attacks against people
5593,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5594,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5595,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5596,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5597,Europe,Ukraine,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5598,Europe,Ukraine,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5599,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5600,Europe,Ukraine,2018,02,Anti-LGBTI hate crime,Threats
5601,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5602,Europe,Spain,2018,01,Racist and xenophobic hate crime,Attacks against property
5602,Europe,Spain,2018,01,Anti-Muslim hate crime,Attacks against property
5603,Europe,Spain,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5604,Europe,Spain,2018,,Anti-Muslim hate crime,Attacks against property
5605,Europe,Spain,2018,02,Racist and xenophobic hate crime,Violent attacks against people
5605,Europe,Spain,2018,02,Anti-Muslim hate crime,Violent attacks against people
5606,Europe,Spain,2018,02,Racist and xenophobic hate crime,Attacks against property
5606,Europe,Spain,2018,02,Anti-Muslim hate crime,Attacks against property
5607,Europe,Spain,2018,02,Racist and xenophobic hate crime,Attacks against property
5608,Europe,Spain,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5609,Europe,Spain,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5610,Europe,Spain,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5611,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5612,Europe,Spain,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5613,Europe,Spain,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5614,Europe,France,2018,03,Anti-Christian hate crime,Violent attacks against people
5615,Europe,France,2018,03,Anti-Christian hate crime,Threats
5616,Europe,Spain,2018,03,Anti-LGBTI hate crime,Attacks against property
